instance,solver,ablation,seed,feasible,objective,vehicles_used,total_distance,total_duration,runtime_sec,iterations,best_iteration,instance_path,source_file,time_limit_sec,max_iterations,config_file,created_at,bks_vehicles,bks_distance,bks_source,bks_source_url,vehicle_gap,vehicle_match,distance_gap,distance_gap_pct,selector,vehicles,distance,cost,solver_status,gap,lower_bound,best_bound,gap_or_bound_if_available,has_solution,route_count,customer_count,status,pipeline_status,error,solution_json,convergence_csv,best_observed_vehicles,best_observed_distance,best_observed_objective,vehicle_gap_to_best_observed,distance_gap_to_best_observed_pct,objective_gap_to_best_observed_pct
rc101_100,alns_uniform,alns_uniform,1,True,1601701.1106368226,16,1701.1106368226126,3208.6446674087388,21.95053140001255,500,257,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,uniform,16,1701.1106368226126,1601701.1106368226,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_uniform__seed1.json,data\results\experiments\convergence\medium\rc101_100__alns_uniform__seed1.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,1.8062396127743197,0.0018843441912703492
rc101_100,alns_uniform,alns_uniform,2,True,1601685.8287697888,16,1685.82876978891,3211.946821816807,20.943955700000515,500,386,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,uniform,16,1685.82876978891,1601685.8287697888,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_uniform__seed2.json,data\results\experiments\convergence\medium\rc101_100__alns_uniform__seed2.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,0.8916668723030492,0.000930223919061779
rc101_100,alns_roulette,alns_roulette,0,True,1601699.277381677,16,1699.2773816770373,3237.331289478092,21.678381799996714,500,424,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,roulette,16,1699.2773816770373,1601699.277381677,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_roulette__seed0.json,data\results\experiments\convergence\medium\rc101_100__alns_roulette__seed0.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,1.6965249307414103,0.0017698852776590116
rc101_100,alns_roulette,alns_roulette,1,True,1601687.5979779814,16,1687.597977981441,3175.460523015221,20.346737400002894,500,344,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,roulette,16,1687.597977981441,1601687.5979779814,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_roulette__seed1.json,data\results\experiments\convergence\medium\rc101_100__alns_roulette__seed1.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,0.9975485411815245,0.0010406840741315885
rc101_100,alns_roulette,alns_roulette,2,True,1601691.5973255609,16,1691.597325560793,3168.6394316435612,20.733531699996092,500,370,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,roulette,16,1691.597325560793,1601691.5973255609,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_roulette__seed2.json,data\results\experiments\convergence\medium\rc101_100__alns_roulette__seed2.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,1.2368971932590727,0.0012903825300011932
rc101_100,alns_mosade,alns_mosade_adaptive,0,True,1601673.1976424954,16,1673.197642495464,3214.5564959980425,20.47683079999115,500,183,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,mosade_inspired,16,1673.197642495464,1601673.1976424954,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_mosade__seed0.json,data\results\experiments\convergence\medium\rc101_100__alns_mosade__seed0.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,0.13573275256941458,0.00014160204551223727
rc101_100,alns_mosade,alns_mosade_adaptive,1,True,1601719.578465765,16,1719.578465765138,3222.221120620101,21.866658099999768,500,368,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,mosade_inspired,16,1719.578465765138,1601719.578465765,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_mosade__seed1.json,data\results\experiments\convergence\medium\rc101_100__alns_mosade__seed1.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,2.911482374622101,0.00303737934978266
rc101_100,alns_mosade,alns_mosade_adaptive,2,True,1601726.6978790043,16,1726.6978790042713,3129.8920998340227,21.053601299994625,500,259,data\raw\benchmark\solomon_100\In\rc101.txt,data\raw\benchmark\solomon_100\In\rc101.txt,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,14,1696.95,"SINTEF VRPTW 100 customers table, corrected RC101B entry",https://www.sintef.no/projectweb/top/vrptw/100-customers/,2,False,,,mosade_inspired,16,1726.6978790042713,1601726.6978790043,FEASIBLE,,,,,True,16,100,FEASIBLE,ok,,data\results\experiments\solutions\medium\rc101_100__alns_mosade__seed2.json,data\results\experiments\convergence\medium\rc101_100__alns_mosade__seed2.csv,16.0,1670.9296436965762,1601670.9296436966,0.0,3.337557360244066,0.0034818784730055977
gh_c1_2_1_200,greedy,greedy,0,True,2003332.9308755365,20,3332.930875536569,21408.325161685003,52.29996750000282,,,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,20,3332.930875536569,2003332.9308755365,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__greedy__seed0.json,,20.0,2707.8887246967975,2002707.8887246968,0.0,23.082268674454404,0.031209851139984167
gh_c1_2_1_200,greedy,greedy,1,True,2003332.9308755365,20,3332.930875536569,21408.325161685003,52.63787140000204,,,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,20,3332.930875536569,2003332.9308755365,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__greedy__seed1.json,,20.0,2707.8887246967975,2002707.8887246968,0.0,23.082268674454404,0.031209851139984167
gh_c1_2_1_200,greedy,greedy,2,True,2003332.9308755365,20,3332.930875536569,21408.325161685003,53.05333919999248,,,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,20,3332.930875536569,2003332.9308755365,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__greedy__seed2.json,,20.0,2707.8887246967975,2002707.8887246968,0.0,23.082268674454404,0.031209851139984167
gh_c1_2_1_200,ortools_routing,ortools_routing,0,True,2002707.8887246968,20,2707.8887246967975,20894.096066788563,60.03642889999901,,,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,20,2707.8887246967975,2002707.8887246968,SOLUTION_FOUND,,,,,True,20,200,SOLUTION_FOUND,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__ortools_routing__seed0.json,,20.0,2707.8887246967975,2002707.8887246968,0.0,0.0,0.0
gh_c1_2_1_200,ortools_routing,ortools_routing,1,True,2002707.8887246968,20,2707.8887246967975,20894.096066788563,60.00510059999942,,,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,20,2707.8887246967975,2002707.8887246968,SOLUTION_FOUND,,,,,True,20,200,SOLUTION_FOUND,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__ortools_routing__seed1.json,,20.0,2707.8887246967975,2002707.8887246968,0.0,0.0,0.0
gh_c1_2_1_200,ortools_routing,ortools_routing,2,True,2002707.8887246968,20,2707.8887246967975,20894.096066788563,60.04498800000874,,,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,20,2707.8887246967975,2002707.8887246968,SOLUTION_FOUND,,,,,True,20,200,SOLUTION_FOUND,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__ortools_routing__seed2.json,,20.0,2707.8887246967975,2002707.8887246968,0.0,0.0,0.0
gh_c1_2_1_200,alns_uniform,alns_uniform,0,True,2002758.292252149,20,2758.2922521489736,21197.447094045652,60.06277290001162,44,44,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,20,2758.2922521489736,2002758.292252149,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_uniform__seed0.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_uniform__seed0.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,1.861358887921801,0.0025167688076687613
gh_c1_2_1_200,alns_uniform,alns_uniform,1,True,2002819.425948608,20,2819.4259486080286,21003.99110513947,60.01271219999762,50,17,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,20,2819.4259486080286,2002819.425948608,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_uniform__seed1.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_uniform__seed1.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,4.118973682115391,0.005569320645267514
gh_c1_2_1_200,alns_uniform,alns_uniform,2,True,2002715.1083789822,20,2715.1083789821814,21026.002684104842,60.23849409999093,50,49,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,20,2715.1083789821814,2002715.1083789822,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_uniform__seed2.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_uniform__seed2.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,0.26661561900747427,0.00036049462460280973
gh_c1_2_1_200,alns_roulette,alns_roulette,0,True,2003020.8111678706,20,3020.8111678706587,21302.37807392967,60.06726769999659,19,11,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,20,3020.8111678706587,2003020.8111678706,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_roulette__seed0.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_roulette__seed0.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,11.555956502935665,0.015624966822949473
gh_c1_2_1_200,alns_roulette,alns_roulette,1,True,2002918.1540015533,20,2918.154001553236,21037.277297843277,60.1074951000046,34,34,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,20,2918.154001553236,2002918.1540015533,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_roulette__seed1.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_roulette__seed1.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,7.764915704945813,0.010499048715006678
gh_c1_2_1_200,alns_roulette,alns_roulette,2,True,2002852.5188107905,20,2852.5188107904373,20941.618937326875,60.209106399997836,46,36,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,20,2852.5188107904373,2002852.5188107905,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_roulette__seed2.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_roulette__seed2.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,5.341064600423494,0.00722172648881781
gh_c1_2_1_200,alns_mosade,alns_mosade_adaptive,0,True,2002852.5188107905,20,2852.5188107904373,20941.61893732688,60.180119900003774,52,48,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,20,2852.5188107904373,2002852.5188107905,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_mosade__seed0.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_mosade__seed0.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,5.341064600423494,0.00722172648881781
gh_c1_2_1_200,alns_mosade,alns_mosade_adaptive,1,True,2002852.5188107905,20,2852.518810790438,20941.61893732688,60.05762219999451,45,26,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,20,2852.518810790438,2002852.5188107905,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_mosade__seed1.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_mosade__seed1.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,5.341064600423512,0.00722172648881781
gh_c1_2_1_200,alns_mosade,alns_mosade_adaptive,2,True,2002794.8152021042,20,2794.815202104122,21187.96933375933,60.01889950000623,38,35,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,20,2794.815202104122,2002794.8152021042,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_mosade__seed2.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_mosade__seed2.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,3.2101199954978807,0.004340447146422934
gh_r1_2_1_200,greedy,greedy,0,True,2306897.68638058,23,6897.686380580279,12170.844302314072,52.80512769999041,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__greedy__seed0.json,,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,greedy,greedy,1,True,2306897.68638058,23,6897.686380580279,12170.844302314072,52.385436099997605,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__greedy__seed1.json,,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,greedy,greedy,2,True,2306897.68638058,23,6897.686380580279,12170.844302314072,53.1106393999944,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__greedy__seed2.json,,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,ortools_routing,ortools_routing,0,False,inf,0,0.0,0.0,60.009628899992094,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,0,0.0,inf,NO_SOLUTION,,,,,False,0,200,NO_SOLUTION,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__ortools_routing__seed0.json,,,,,,,
gh_r1_2_1_200,ortools_routing,ortools_routing,1,False,inf,0,0.0,0.0,60.00871980001102,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,0,0.0,inf,NO_SOLUTION,,,,,False,0,200,NO_SOLUTION,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__ortools_routing__seed1.json,,,,,,,
gh_r1_2_1_200,ortools_routing,ortools_routing,2,False,inf,0,0.0,0.0,60.00803850000375,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,0,0.0,inf,NO_SOLUTION,,,,,False,0,200,NO_SOLUTION,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__ortools_routing__seed2.json,,,,,,,
gh_r1_2_1_200,alns_uniform,alns_uniform,0,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.109019499999704,39,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_uniform__seed0.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_uniform__seed0.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_uniform,alns_uniform,1,True,2306764.5348942187,23,6764.534894218546,12238.276084880494,60.38805009999487,34,24,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,6764.534894218546,2306764.5348942187,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_uniform__seed1.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_uniform__seed1.csv,23.0,6219.300491285917,2306219.300491286,0.0,8.76681234001438,0.02364191483509582
gh_r1_2_1_200,alns_uniform,alns_uniform,2,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.1461466000037,32,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_uniform__seed2.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_uniform__seed2.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_roulette,alns_roulette,0,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.20571339999151,33,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_roulette__seed0.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_roulette__seed0.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_roulette,alns_roulette,1,True,2306219.300491286,23,6219.300491285917,12427.009715213539,60.103899299996556,36,31,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,23,6219.300491285917,2306219.300491286,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_roulette__seed1.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_roulette__seed1.csv,23.0,6219.300491285917,2306219.300491286,0.0,0.0,0.0
gh_r1_2_1_200,alns_roulette,alns_roulette,2,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.304604700009804,36,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_roulette__seed2.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_roulette__seed2.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_mosade,alns_mosade_adaptive,0,True,2306484.874745281,23,6484.874745281102,12131.088803721183,60.170672200008994,25,17,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,23,6484.874745281102,2306484.874745281,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_mosade__seed0.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_mosade__seed0.csv,23.0,6219.300491285917,2306219.300491286,0.0,4.270162767778961,0.011515568096164885
gh_r1_2_1_200,alns_mosade,alns_mosade_adaptive,1,True,2306487.7939389446,23,6487.793938944474,12272.41636662976,60.01087760001246,33,33,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,23,6487.793938944474,2306487.7939389446,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_mosade__seed1.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_mosade__seed1.csv,23.0,6219.300491285917,2306219.300491286,0.0,4.317100420453272,0.011642147284146379
gh_r1_2_1_200,alns_mosade,alns_mosade_adaptive,2,True,2306787.3183073676,23,6787.31830736744,12342.379840197873,60.42323830000532,25,16,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,23,6787.31830736744,2306787.3183073676,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_mosade__seed2.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_mosade__seed2.csv,23.0,6219.300491285917,2306219.300491286,0.0,9.133146354278797,0.024629826658750114
gh_rc1_2_1_200,greedy,greedy,0,True,2405861.6058759964,24,5861.605875996216,9818.800533536827,53.380295599999954,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,24,5861.605875996216,2405861.6058759964,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__greedy__seed0.json,,21.0,3673.7433323512932,2103673.743332351,3.0,,14.364768467612322
gh_rc1_2_1_200,greedy,greedy,1,True,2405861.6058759964,24,5861.605875996216,9818.800533536827,53.01269400000456,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,24,5861.605875996216,2405861.6058759964,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__greedy__seed1.json,,21.0,3673.7433323512932,2103673.743332351,3.0,,14.364768467612322
gh_rc1_2_1_200,greedy,greedy,2,True,2405861.6058759964,24,5861.605875996216,9818.800533536827,53.186573700004374,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,24,5861.605875996216,2405861.6058759964,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__greedy__seed2.json,,21.0,3673.7433323512932,2103673.743332351,3.0,,14.364768467612322
gh_rc1_2_1_200,ortools_routing,ortools_routing,0,True,2103673.743332351,21,3673.7433323512932,9176.658902823547,60.006666200002655,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,21,3673.7433323512932,2103673.743332351,SOLUTION_FOUND,,,,,True,21,200,SOLUTION_FOUND,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__ortools_routing__seed0.json,,21.0,3673.7433323512932,2103673.743332351,0.0,0.0,0.0
